MaKhachHang,ThoiDiemTruyCap,ThoiGianTruyCap
79396,2023-06-02 03:48:00,979
20222,2023-01-16 04:07:00,1136
14423,2023-01-15 02:07:00,547
30615,2023-05-24 04:54:00,1373
85836,2023-12-12 05:25:00,408
67945,2023-10-18 03:44:00,3526
38208,2023-05-22 11:33:00,2970
73716,2023-12-13 15:34:00,1567
45711,2023-04-01 13:03:00,2478
51554,2023-08-20 12:08:00,1598
72342,2023-12-03 03:26:00,399
84918,2023-02-26 17:22:00,2092
84630,2023-02-17 06:57:00,1852
44506,2023-06-27 00:16:00,1515
85021,2023-08-31 03:50:00,2990
49836,2023-07-23 08:24:00,1814
18959,2023-09-30 21:17:00,795
88065,2023-11-13 10:55:00,3212
71301,2023-12-07 13:12:00,934
57394,2023-04-21 23:00:00,1069
89318,2023-10-10 18:07:00,2488
30818,2023-01-31 08:59:00,274
66808,2023-09-27 04:24:00,386
45327,2023-09-24 17:47:00,2085
19101,2023-05-06 06:30:00,3267
83783,2023-08-13 12:43:00,2819
56211,2023-08-12 03:03:00,2617
91445,2023-08-19 00:10:00,2648
90022,2023-03-07 10:19:00,2039
92029,2023-02-08 06:42:00,2490
32673,2023-05-15 04:49:00,3589
59932,2023-10-26 06:04:00,507
54089,2023-08-01 16:21:00,1780
5247,2023-12-09 06:38:00,706
73962,2023-08-12 18:42:00,1634
6878,2023-08-31 02:24:00,2505
89887,2023-01-01 09:51:00,471
18601,2023-01-02 14:23:00,2340
3431,2023-11-13 18:01:00,1281
33226,2023-07-03 14:01:00,2003
86597,2023-03-24 12:05:00,1816
80369,2023-11-15 08:44:00,1400
348,2023-04-30 09:20:00,1825
99726,2023-04-24 05:03:00,3295
86142,2023-01-15 01:48:00,3100
85868,2023-11-17 00:37:00,1617
36556,2023-04-05 16:55:00,1371
83903,2023-12-30 04:25:00,2442
73243,2023-09-17 08:36:00,1018
73853,2023-12-15 21:05:00,2755
78311,2023-09-03 14:31:00,2429
90587,2023-08-12 10:38:00,2699
17320,2023-07-27 19:48:00,3200
53886,2023-07-19 13:09:00,855
22982,2023-09-02 09:23:00,2320
1976,2023-02-10 23:18:00,352
32923,2023-03-21 18:35:00,1889
53743,2023-10-07 14:34:00,924
97944,2023-08-14 07:15:00,3360
21482,2023-10-18 01:05:00,3246
70761,2023-02-28 03:09:00,2151
75567,2023-12-19 13:33:00,3410
29336,2023-11-12 21:58:00,3293
44389,2023-01-10 04:03:00,822
16418,2023-10-02 23:41:00,2145
5327,2023-10-05 04:47:00,2095
91467,2023-09-29 00:46:00,528
53022,2023-06-06 20:44:00,2558
83109,2023-07-07 06:50:00,1652
44937,2023-02-28 10:12:00,972
32353,2023-11-19 09:00:00,765
52570,2023-09-06 12:04:00,2645
16314,2023-01-30 19:32:00,3569
74515,2023-01-16 05:53:00,3488
30082,2023-03-18 08:51:00,1941
80380,2023-07-17 08:05:00,2940
28998,2023-11-22 20:43:00,327
36311,2023-02-17 13:32:00,3330
90821,2023-08-15 19:13:00,2538
1886,2023-05-26 13:48:00,1857
89694,2023-03-26 21:11:00,2050
76736,2023-01-05 00:21:00,3251
14447,2023-12-20 18:45:00,1638
4193,2023-01-12 04:27:00,1296
99582,2023-02-05 19:48:00,2863
27862,2023-11-19 10:48:00,1627
28447,2023-02-07 09:36:00,1223
22522,2023-01-03 16:49:00,2688
59546,2023-11-05 08:11:00,3546
16809,2023-01-09 11:27:00,1982
61095,2023-05-03 17:22:00,114
69560,2023-09-29 15:37:00,1796
39512,2023-09-22 07:22:00,2469
87954,2023-11-26 11:21:00,997
89017,2023-08-07 13:16:00,539
41212,2023-02-01 17:21:00,736
46286,2023-12-25 14:01:00,2883
84024,2023-08-26 21:06:00,1171
95245,2023-01-29 03:48:00,569
84656,2023-02-06 02:28:00,745
69120,2023-05-21 16:54:00,2087
58396,2023-10-19 00:00:00,2013
52740,2023-08-02 09:18:00,2885
35819,2023-09-13 04:03:00,3193
39574,2023-08-18 12:55:00,1869
54204,2023-07-19 09:56:00,2898
72163,2023-11-08 02:47:00,128
60471,2023-04-16 09:45:00,2171
37761,2023-07-29 17:49:00,3112
85800,2023-07-03 13:24:00,210
26961,2023-05-19 00:48:00,871
53955,2023-05-11 15:12:00,1535
36912,2023-07-13 01:39:00,413
8962,2023-04-07 17:25:00,2318
7294,2023-08-04 20:02:00,2333
82912,2023-02-10 18:27:00,739
72599,2023-03-23 22:11:00,3162
63781,2023-08-27 05:53:00,3108
61367,2023-02-13 11:19:00,2639
30224,2023-11-27 23:11:00,1054
31718,2023-09-20 05:00:00,671
62456,2023-07-19 14:46:00,2555
74956,2023-08-29 10:43:00,3215
30258,2023-02-27 12:07:00,669
4446,2023-04-04 22:12:00,2260
22193,2023-02-23 10:58:00,3537
29654,2023-10-29 16:45:00,242
35325,2023-02-24 01:26:00,1793
11323,2023-12-01 10:35:00,820
6352,2023-07-22 23:45:00,1599
14161,2023-12-11 12:45:00,75
43468,2023-06-15 18:05:00,1761
83499,2023-04-04 08:59:00,2977
30252,2023-11-26 09:16:00,917
65301,2023-11-16 04:51:00,1660
2647,2023-03-18 14:30:00,1162
64161,2023-11-24 14:15:00,841
30840,2023-08-15 05:50:00,2983
59873,2023-03-15 18:55:00,317
34346,2023-09-03 08:14:00,2743
58616,2023-12-18 08:13:00,205
59742,2023-07-04 23:17:00,2662
60312,2023-08-23 22:29:00,114
74235,2023-02-11 18:01:00,2784
1582,2023-08-12 11:07:00,3275
35177,2023-09-01 11:02:00,2951
33640,2023-12-09 15:31:00,1917
89416,2023-09-11 17:41:00,2204
56450,2023-01-25 10:53:00,1235
40001,2023-10-08 09:43:00,141
11205,2023-05-22 22:01:00,556
81673,2023-08-19 18:48:00,807
49968,2023-10-29 23:22:00,1086
96117,2023-09-22 18:04:00,655
21900,2023-10-07 19:12:00,287
27006,2023-02-03 08:47:00,2041
25895,2023-07-28 01:27:00,553
15776,2023-08-28 08:55:00,3107
81541,2023-11-26 18:36:00,697
45279,2023-01-13 02:57:00,321
94404,2023-04-15 15:36:00,1265
67208,2023-05-13 10:17:00,3593
68026,2023-08-13 04:44:00,2017
8533,2023-07-27 04:05:00,508
52236,2023-08-11 21:52:00,1759
81597,2023-09-21 01:11:00,809
67874,2023-03-02 03:46:00,3264
78450,2023-10-27 22:26:00,1853
86043,2023-11-17 13:11:00,1356
88348,2023-05-20 18:22:00,2885
13883,2023-08-07 14:39:00,1140
24041,2023-02-25 03:59:00,132
2982,2023-04-26 14:59:00,2877
29100,2023-04-02 07:24:00,2376
30543,2023-11-26 19:50:00,812
66199,2023-08-01 11:35:00,2160
64668,2023-04-15 14:27:00,2369
14656,2023-10-20 22:55:00,128
61930,2023-11-01 15:04:00,1631
13904,2023-05-14 13:05:00,1446
28086,2023-06-15 10:54:00,304
4254,2023-08-20 00:11:00,2767
37042,2023-01-15 19:12:00,792
88403,2023-03-24 21:57:00,1138
82384,2023-02-26 02:37:00,1838
13863,2023-02-15 18:48:00,3462
58601,2023-02-04 08:51:00,3167
92619,2023-06-20 06:29:00,1956
86714,2023-06-08 06:28:00,532
88277,2023-08-08 09:45:00,3307
48684,2023-08-28 17:40:00,1505
19661,2023-10-16 06:11:00,1608
23887,2023-12-31 17:14:00,3347
37406,2023-09-17 04:41:00,2974
44570,2023-11-17 17:38:00,2594
26723,2023-05-21 19:42:00,3061
90842,2023-07-12 20:38:00,2043
29149,2023-11-25 17:33:00,2417
24286,2023-10-13 00:22:00,414
22898,2023-09-28 18:18:00,118
57921,2023-06-07 18:26:00,2294
99935,2023-06-22 10:29:00,250
87450,2023-09-06 10:07:00,793
77042,2023-05-04 11:41:00,2410
84478,2023-11-12 07:36:00,2907
22923,2023-06-20 03:47:00,2336
11026,2023-11-09 03:17:00,3008
59684,2023-08-19 12:38:00,1646
62051,2023-01-31 23:11:00,1106
26969,2023-10-03 21:16:00,206
59201,2023-07-09 16:19:00,1522
77406,2023-02-25 11:53:00,2063
16846,2023-07-13 03:13:00,1014
30715,2023-06-28 00:36:00,1593
66151,2023-01-30 23:36:00,486
29309,2023-04-16 07:04:00,1084
50715,2023-11-18 09:26:00,139
70827,2023-12-29 16:34:00,2415
50375,2023-03-17 00:39:00,113
53890,2023-05-10 17:16:00,1602
47831,2023-06-27 21:27:00,1318
11602,2023-08-15 18:47:00,2644
30598,2023-10-21 23:17:00,57
42779,2023-01-29 02:47:00,858
21681,2023-04-07 23:04:00,1379
99252,2023-03-10 23:05:00,824
81825,2023-06-16 20:33:00,1041
88763,2023-04-02 22:54:00,2179
1217,2023-07-13 22:33:00,2596
26539,2023-11-06 23:44:00,3287
88124,2023-10-13 09:56:00,3461
91159,2023-02-11 08:57:00,3221
56632,2023-02-23 21:25:00,671
33957,2023-10-08 07:05:00,234
84634,2023-04-28 13:55:00,1713
32969,2023-06-14 16:50:00,2829
79437,2023-01-30 10:33:00,1382
27912,2023-10-25 01:49:00,2063
42357,2023-03-25 18:04:00,243
71355,2023-08-15 12:18:00,1259
98065,2023-10-16 15:31:00,3432
93303,2023-01-27 06:15:00,1454
79969,2023-03-30 00:10:00,268
73841,2023-08-01 12:40:00,979
3175,2023-09-10 23:15:00,506
50220,2023-03-29 20:27:00,2514
22419,2023-07-21 21:13:00,1092
28218,2023-08-27 03:09:00,3353
2115,2023-10-09 17:39:00,2350
22972,2023-10-26 19:45:00,2737
61078,2023-03-18 13:26:00,327
57179,2023-07-27 13:20:00,2811
93996,2023-05-08 14:54:00,34
10340,2023-11-17 03:17:00,3014
70868,2023-04-25 03:24:00,848
90067,2023-11-10 14:48:00,1611
46503,2023-07-14 04:28:00,2553
55765,2023-12-26 22:22:00,2523
90415,2023-02-09 16:26:00,667
26794,2023-01-24 17:39:00,2556
74779,2023-06-04 20:55:00,328
44803,2023-12-02 10:45:00,1912
41912,2023-12-01 00:52:00,3263
20853,2023-04-26 12:39:00,2565
92413,2023-04-04 11:05:00,537
42228,2023-01-12 03:18:00,874
82434,2023-04-09 15:02:00,2073
63217,2023-01-07 07:19:00,281
1113,2023-06-22 11:24:00,2775
26864,2023-05-03 03:35:00,863
40205,2023-11-23 12:23:00,1202
13744,2023-01-14 07:37:00,3120
34718,2023-01-22 20:17:00,1968
71233,2023-03-01 07:53:00,694
78203,2023-07-31 01:55:00,2230
71567,2023-08-16 09:36:00,264
521,2023-06-08 09:52:00,2001
57734,2023-01-18 05:03:00,2090
11995,2023-01-07 23:01:00,2029
33234,2023-07-03 15:09:00,299
82252,2023-03-27 07:34:00,3422
59543,2023-04-30 19:53:00,1024
37210,2023-12-02 01:10:00,723
67359,2023-02-08 01:24:00,3362
90573,2023-06-17 04:43:00,825
97864,2023-04-14 15:00:00,3533
45704,2023-05-16 05:39:00,1011
91755,2023-10-15 04:03:00,297
5234,2023-01-18 20:20:00,2297
39974,2023-08-06 00:17:00,2870
45251,2023-07-25 04:08:00,2763
21478,2023-05-03 06:03:00,126
50876,2023-07-11 17:19:00,727
89725,2023-07-03 23:44:00,1086
15411,2023-09-08 14:59:00,3371
15123,2023-09-17 23:53:00,715
28457,2023-11-09 21:27:00,1674
26295,2023-08-10 07:58:00,839
680,2023-06-13 16:22:00,3032
52023,2023-09-19 16:35:00,1963
35201,2023-03-14 15:48:00,390
81859,2023-01-17 05:31:00,203
84030,2023-09-09 00:55:00,484
98874,2023-12-07 05:59:00,1561
86179,2023-08-24 19:34:00,1345
45366,2023-03-30 09:34:00,3533
73677,2023-03-22 08:46:00,3108
62711,2023-12-10 15:29:00,2450
46292,2023-05-19 10:57:00,653
31010,2023-03-11 19:00:00,37
26957,2023-04-23 15:29:00,835
36584,2023-01-09 21:26:00,1339
3702,2023-02-23 02:59:00,2763
39709,2023-10-11 17:49:00,668
16206,2023-11-21 18:37:00,2462
99914,2023-03-20 17:59:00,2181
64825,2023-03-10 20:02:00,1024
60398,2023-04-18 03:18:00,531
17446,2023-01-11 10:08:00,3536
30448,2023-04-20 21:09:00,619
15132,2023-01-29 11:26:00,3165
68473,2023-10-16 10:01:00,1675
62813,2023-11-25 18:09:00,2525
70351,2023-11-29 09:58:00,1496
93797,2023-12-23 22:46:00,1188
62765,2023-09-24 07:59:00,2086
44821,2023-05-01 13:24:00,2856
13275,2023-05-28 20:14:00,3204
70105,2023-04-30 15:21:00,647
74584,2023-09-03 18:35:00,2660
14008,2023-07-08 11:48:00,3269
51236,2023-04-03 20:19:00,1259
85540,2023-08-09 14:38:00,2675
47827,2023-03-01 02:16:00,1309
28259,2023-07-20 18:45:00,3223
93211,2023-04-21 23:46:00,238
98859,2023-06-14 00:35:00,338
76810,2023-10-05 17:37:00,3360
98476,2023-02-17 16:03:00,2081
14122,2023-05-20 05:24:00,3031
42940,2023-01-27 12:04:00,3600
56027,2023-09-30 20:17:00,1368
17943,2023-02-26 03:51:00,2627
78894,2023-05-05 14:40:00,3028
9130,2023-04-21 20:34:00,252
22441,2023-01-03 02:39:00,1646
7073,2023-05-12 12:40:00,286
47790,2023-11-30 11:40:00,3043
75707,2023-12-12 12:21:00,1061
36295,2023-02-09 23:31:00,1123
73704,2023-11-05 08:29:00,133
27969,2023-11-05 01:25:00,596
43946,2023-11-29 09:47:00,676
89922,2023-07-21 22:10:00,2766
77024,2023-05-28 22:13:00,1288
44647,2023-11-15 11:36:00,3394
45963,2023-03-18 23:19:00,2608
94746,2023-04-17 14:19:00,686
50993,2023-09-11 11:17:00,3356
31857,2023-11-07 06:31:00,568
77358,2023-09-23 13:36:00,2362
34676,2023-07-13 00:38:00,1258
41860,2023-05-30 03:46:00,308
76303,2023-06-18 20:40:00,964
14581,2023-07-23 01:34:00,3281
79084,2023-04-29 08:04:00,1653
50715,2023-02-18 22:08:00,1015
695,2023-07-09 03:22:00,2828
4809,2023-10-20 08:50:00,2473
63218,2023-08-02 00:33:00,14
40653,2023-08-29 17:34:00,906
42334,2023-04-03 11:05:00,3523
93694,2023-04-05 08:34:00,3445
79560,2023-01-05 19:25:00,3186
52805,2023-10-11 23:53:00,2019
26124,2023-08-19 14:21:00,3424
36319,2023-03-05 13:29:00,2477
72127,2023-01-30 07:25:00,3519
40834,2023-03-01 10:46:00,2714
22559,2023-10-11 01:01:00,3137
75435,2023-12-23 07:20:00,2334
82636,2023-05-06 03:07:00,1531
32219,2023-05-26 12:46:00,878
5718,2023-06-30 13:57:00,21
71539,2023-09-10 16:59:00,1016
76011,2023-07-04 00:56:00,645
12232,2023-08-17 21:49:00,1603
10785,2023-12-22 08:55:00,3326
48483,2023-02-04 05:16:00,1507
34643,2023-02-04 23:56:00,1531
33552,2023-03-09 02:39:00,330
22131,2023-02-16 09:17:00,2941
98418,2023-11-24 06:57:00,2796
55625,2023-05-19 16:04:00,356
5371,2023-04-14 10:42:00,3574
9107,2023-02-10 18:08:00,860
49259,2023-09-05 22:21:00,3349
20506,2023-08-03 20:26:00,2755
46865,2023-08-02 04:56:00,3451
65163,2023-02-21 09:23:00,258
45835,2023-02-26 12:49:00,3266
32413,2023-10-01 00:33:00,328
29418,2023-02-13 01:19:00,1557
8428,2023-07-04 20:56:00,904
29494,2023-01-15 06:00:00,1604
14609,2023-08-06 09:04:00,1640
17901,2023-09-18 21:20:00,2125
37030,2023-07-17 20:14:00,3420
11842,2023-06-29 11:20:00,1411
8477,2023-04-28 22:30:00,2711
58520,2023-05-20 07:17:00,959
88076,2023-03-05 12:34:00,2554
83371,2023-11-30 00:46:00,3223
89141,2023-02-13 14:32:00,1371
66490,2023-01-10 04:10:00,529
82634,2023-09-12 14:03:00,164
94822,2023-12-12 02:54:00,366
69807,2023-07-31 00:47:00,1784
34451,2023-10-26 14:24:00,2768
50663,2023-08-21 08:09:00,1480
89202,2023-01-01 01:57:00,1958
53462,2023-11-05 09:51:00,3532
2474,2023-07-26 03:02:00,1712
14201,2023-09-05 08:14:00,3152
44372,2023-09-10 05:08:00,1125
58078,2023-01-15 08:28:00,3587
74819,2023-05-06 05:23:00,2060
35068,2023-08-04 03:13:00,3368
5974,2023-05-05 12:06:00,2168
57528,2023-03-01 05:28:00,2324
39535,2023-10-22 04:54:00,3357
55926,2023-01-03 11:48:00,2296
43336,2023-03-01 08:44:00,2820
97110,2023-09-11 07:45:00,2495
98319,2023-12-24 19:46:00,2739
40894,2023-11-02 02:53:00,3106
45530,2023-08-07 21:34:00,1238
34715,2023-05-21 00:53:00,1569
75784,2023-05-18 05:31:00,2931
14222,2023-10-06 03:03:00,3062
14112,2023-01-07 10:57:00,985
2169,2023-01-08 23:36:00,3030
23159,2023-04-09 01:15:00,3308
30490,2023-11-27 07:10:00,2143
33543,2023-06-22 04:53:00,3194
14545,2023-07-29 01:27:00,842
80022,2023-08-17 18:28:00,2782
55271,2023-12-23 09:57:00,3405
35041,2023-10-26 18:24:00,3105
93151,2023-10-05 20:03:00,2272
54472,2023-06-01 07:20:00,1129
4219,2023-11-01 18:40:00,1113
2170,2023-12-10 07:23:00,2679
59929,2023-07-21 06:11:00,2979
7403,2023-05-26 18:56:00,2353
8127,2023-07-05 15:27:00,3103
593,2023-09-22 11:10:00,1574
17820,2023-02-24 03:18:00,2382
61920,2023-09-28 11:35:00,2637
31274,2023-06-08 22:19:00,2244
16203,2023-10-03 23:16:00,2838
82598,2023-10-20 05:50:00,2561
60219,2023-01-16 13:24:00,1220
53328,2023-01-21 00:18:00,2228
9136,2023-12-01 17:56:00,3538
46151,2023-06-03 01:29:00,1190
32833,2023-07-19 07:40:00,1552
73504,2023-09-14 08:39:00,2976
96037,2023-06-16 21:07:00,361
31255,2023-01-14 05:33:00,2266
21347,2023-05-23 19:15:00,2671
30045,2023-03-22 17:43:00,3533
18150,2023-08-14 20:29:00,1004
64690,2023-11-01 08:59:00,906
23413,2023-08-16 07:13:00,3207
48955,2023-02-06 08:59:00,2438
65731,2023-08-19 19:45:00,942
11510,2023-09-24 00:04:00,3588
57424,2023-03-03 22:31:00,3258
35729,2023-06-03 18:55:00,1028
29352,2023-05-08 16:04:00,615
46789,2023-04-08 02:51:00,3140
65280,2023-09-28 05:13:00,75
33191,2023-12-21 09:23:00,3003
56152,2023-07-08 03:56:00,3202
88609,2023-04-26 06:13:00,2560
70889,2023-12-05 20:40:00,1710
68439,2023-01-22 08:38:00,2619
16320,2023-07-05 18:27:00,1975
14096,2023-04-16 01:17:00,765
86643,2023-06-17 00:24:00,82
18024,2023-07-08 12:03:00,822
26062,2023-02-07 16:55:00,2554
38813,2023-03-11 21:14:00,2200
89074,2023-07-23 23:19:00,1991
29430,2023-08-25 21:23:00,1754
74728,2023-04-13 02:06:00,2954
69914,2023-12-18 18:46:00,1494
6897,2023-11-15 19:13:00,2398
51221,2023-01-11 20:48:00,191
67927,2023-01-29 17:54:00,122
12757,2023-12-03 18:03:00,832
80828,2023-06-02 23:53:00,2311
27368,2023-01-26 23:33:00,1367
65955,2023-12-11 09:09:00,1434
97205,2023-01-10 06:41:00,1410
89465,2023-08-04 03:06:00,407
27512,2023-08-15 01:45:00,1074
79402,2023-10-06 17:00:00,2712
27379,2023-03-30 16:47:00,3591
38899,2023-12-24 07:43:00,1134
29672,2023-08-12 05:08:00,1369
34463,2023-04-30 06:31:00,57
17210,2023-07-31 11:31:00,709
70149,2023-04-30 19:07:00,1200
62955,2023-07-10 01:26:00,1503
39361,2023-08-16 00:20:00,2234
77713,2023-08-11 04:39:00,808
22768,2023-05-27 03:33:00,1186
4426,2023-03-31 21:33:00,3042
88164,2023-04-10 15:07:00,3082
27346,2023-11-14 13:09:00,809
63556,2023-08-21 10:18:00,2291
99546,2023-10-19 05:28:00,2972
57474,2023-06-14 17:46:00,2488
77642,2023-10-19 12:32:00,1958
49352,2023-07-24 08:47:00,3077
73216,2023-12-19 22:02:00,1071
78315,2023-11-25 12:41:00,2210
3917,2023-10-14 16:37:00,1935
79927,2023-07-25 03:21:00,1443
8236,2023-04-10 15:25:00,2044
5019,2023-07-25 01:44:00,1355
26888,2023-06-20 20:05:00,3580
49108,2023-11-09 18:02:00,3135
60912,2023-04-24 18:43:00,3105
16799,2023-12-29 09:46:00,1783
44558,2023-10-14 18:31:00,2277
86780,2023-08-09 13:05:00,178
94024,2023-04-05 10:27:00,602
24107,2023-09-06 12:43:00,977
71094,2023-11-29 23:42:00,240
86092,2023-02-10 09:09:00,1759
50059,2023-08-10 19:49:00,2083
51933,2023-10-04 23:49:00,3274
9640,2023-05-24 19:22:00,1653
9708,2023-01-23 01:10:00,3556
9129,2023-03-09 10:00:00,429
2303,2023-02-13 03:58:00,2208
97295,2023-10-07 18:29:00,639
56293,2023-12-27 09:37:00,698
46498,2023-06-17 09:56:00,2475
53203,2023-04-06 15:25:00,517
33366,2023-08-30 12:20:00,1736
12538,2023-01-18 16:03:00,1729
46077,2023-03-26 02:04:00,734
18353,2023-12-18 14:44:00,2600
1259,2023-11-29 11:56:00,1554
33834,2023-05-12 14:56:00,3215
50560,2023-06-19 03:25:00,3089
30513,2023-04-20 18:23:00,1497
56687,2023-01-25 06:08:00,555
41742,2023-06-10 14:27:00,438
83968,2023-04-23 07:38:00,2284
10822,2023-08-17 07:19:00,1484
71474,2023-08-04 08:37:00,3188
57220,2023-07-11 09:28:00,1503
89159,2023-10-22 10:41:00,2621
2687,2023-02-25 13:56:00,708
17116,2023-11-09 01:54:00,823
42756,2023-06-14 11:54:00,1439
87313,2023-02-11 02:10:00,2629
20680,2023-11-06 06:05:00,3264
87373,2023-12-05 00:00:00,3066
40251,2023-12-16 19:42:00,2279
5230,2023-03-13 10:19:00,2948
22483,2023-10-23 06:09:00,1871
3705,2023-09-03 12:21:00,1731
65829,2023-03-27 15:07:00,3410
12408,2023-01-02 03:55:00,479
97254,2023-04-17 09:53:00,851
42177,2023-03-02 09:14:00,1658
87975,2023-09-10 01:31:00,899
70815,2023-10-03 08:12:00,437
90221,2023-10-29 00:43:00,2144
25277,2023-07-24 23:36:00,7
17877,2023-12-10 14:04:00,2746
67237,2023-01-01 02:49:00,2766
27007,2023-08-13 16:09:00,1815
2692,2023-08-10 17:12:00,1254
22817,2023-03-12 06:52:00,1828
26737,2023-09-07 19:56:00,58
1457,2023-09-15 03:06:00,379
81955,2023-01-24 14:58:00,710
6548,2023-09-21 18:24:00,275
16075,2023-05-19 11:55:00,2165
92271,2023-06-30 19:47:00,2671
18927,2023-05-06 06:42:00,312
19586,2023-08-17 09:36:00,1242
16876,2023-04-29 15:59:00,2559
82082,2023-04-27 02:41:00,1963
89331,2023-10-03 22:35:00,2147
50327,2023-01-12 18:15:00,3503
76999,2023-10-12 13:14:00,198
87613,2023-01-28 00:35:00,1173
2692,2023-03-22 18:28:00,104
16964,2023-05-28 21:00:00,2208
90871,2023-02-18 11:30:00,1615
36205,2023-08-06 01:09:00,468
31059,2023-08-13 02:23:00,1056
89302,2023-03-30 03:34:00,1885
51230,2023-10-21 23:01:00,570
76685,2023-11-09 08:37:00,534
97082,2023-04-18 17:37:00,1195
60982,2023-09-08 13:18:00,341
69228,2023-12-23 19:32:00,1547
93895,2023-07-31 02:04:00,3015
32186,2023-12-17 12:19:00,3457
35880,2023-10-27 05:58:00,1978
50191,2023-05-12 13:29:00,1010
94158,2023-06-06 10:18:00,1391
57156,2023-11-02 23:19:00,1873
62061,2023-02-21 19:52:00,2487
84159,2023-02-01 12:43:00,0
97631,2023-10-02 02:39:00,3539
18420,2023-01-05 03:21:00,2588
73439,2023-08-13 19:27:00,2007
16395,2023-07-27 03:11:00,105
24429,2023-11-02 02:53:00,3498
9180,2023-06-28 21:16:00,1915
57794,2023-02-16 20:31:00,1534
78911,2023-07-30 18:52:00,2256
84760,2023-10-30 02:42:00,996
3628,2023-06-13 10:28:00,2280
77249,2023-11-30 10:19:00,154
43656,2023-10-11 17:29:00,2267
924,2023-06-03 05:01:00,1775
42224,2023-06-07 17:01:00,863
37942,2023-08-18 16:03:00,1201
41927,2023-01-09 10:30:00,631
80335,2023-11-14 07:31:00,2845
83222,2023-10-31 04:33:00,2728
69296,2023-01-04 04:16:00,1517
69950,2023-08-19 06:38:00,2687
69839,2023-06-28 07:48:00,3500
60842,2023-04-11 20:55:00,1983
87603,2023-07-02 21:57:00,2935
93321,2023-04-21 22:45:00,3588
47194,2023-01-16 19:14:00,3100
53806,2023-05-29 04:08:00,3066
38039,2023-01-01 14:48:00,250
49152,2023-07-18 22:02:00,2480
72894,2023-01-25 09:29:00,1600
21901,2023-10-18 12:41:00,1087
58232,2023-06-21 02:21:00,932
33362,2023-02-21 12:49:00,2325
92571,2023-08-25 00:32:00,1873
97529,2023-10-07 21:14:00,739
37233,2023-08-12 17:21:00,2205
75962,2023-07-17 00:19:00,1741
86278,2023-05-15 10:14:00,263
82793,2023-08-04 12:12:00,1154
40466,2023-07-13 07:45:00,2988
579,2023-08-01 06:55:00,3576
99525,2023-01-11 06:43:00,1222
45843,2023-06-18 15:49:00,2116
21062,2023-05-03 03:45:00,3440
84662,2023-02-18 05:17:00,1690
2231,2023-08-24 23:31:00,2069
32918,2023-09-12 20:26:00,1723
42138,2023-03-24 13:00:00,2876
30310,2023-07-08 15:41:00,761
88354,2023-07-27 11:45:00,1132
84504,2023-08-03 10:58:00,3172
92222,2023-12-26 16:39:00,392
3379,2023-06-20 18:51:00,3525
67600,2023-08-10 13:25:00,855
29274,2023-01-05 03:39:00,2354
86543,2023-04-28 14:25:00,565
51501,2023-12-06 08:05:00,2570
7778,2023-10-16 01:43:00,823
8456,2023-08-15 17:50:00,2322
9143,2023-02-17 01:51:00,696
9943,2023-07-21 13:57:00,3409
39411,2023-09-08 05:00:00,2874
35429,2023-12-25 01:37:00,1888
21363,2023-05-27 23:03:00,1385
80183,2023-12-23 03:53:00,1413
14711,2023-03-12 13:43:00,1995
95368,2023-09-10 23:37:00,155
444,2023-04-07 14:49:00,2449
91285,2023-01-07 13:09:00,595
52910,2023-12-16 02:11:00,801
4090,2023-06-23 02:19:00,2921
97590,2023-11-28 18:59:00,752
61074,2023-01-19 11:03:00,1801
98013,2023-04-03 12:23:00,1730
84092,2023-01-16 11:14:00,1071
39900,2023-03-06 06:23:00,3130
76905,2023-02-06 15:44:00,106
48382,2023-04-09 11:27:00,2152
37691,2023-12-06 19:15:00,2870
44953,2023-01-18 06:28:00,3564
64671,2023-02-09 03:52:00,2415
5647,2023-11-03 21:04:00,61
27951,2023-10-04 06:43:00,468
9251,2023-03-12 03:25:00,3368
79401,2023-09-11 22:14:00,1619
94401,2023-11-08 02:02:00,2380
5451,2023-09-14 21:31:00,445
59334,2023-06-03 16:52:00,918
59375,2023-05-03 02:53:00,1592
72409,2023-10-25 03:01:00,1806
37097,2023-09-06 03:23:00,1831
8196,2023-01-19 03:27:00,3053
58487,2023-10-10 11:15:00,1526
8671,2023-01-05 16:16:00,2618
60351,2023-04-26 07:23:00,1515
92846,2023-09-08 20:42:00,698
7977,2023-08-02 17:50:00,1679
86436,2023-06-17 04:33:00,1939
22956,2023-06-01 05:40:00,2631
22546,2023-02-11 19:09:00,754
20893,2023-12-04 04:46:00,2171
65247,2023-09-16 04:31:00,1698
63187,2023-03-01 17:30:00,3477
